order_id,customer_id,order_date,order_amount
O000745,C00349,23-06-23,2324.09
O000746,C00350,13-10-22,50.49
O000747,C00350,02-03-24,508.83
O000748,C00350,08-02-24,68.6
O000749,C00350,06-09-24,1977.22
O000750,C00351,03-09-24,1629.68
O000751,C00351,05-08-24,4390.6
O000752,C00353,25-09-24,2101.59
O000753,C00353,20-03-24,1193.48
O000754,C00354,27-04-23,3669.65
O000755,C00354,13-06-23,4693.2
O000756,C00355,09-12-24,2626.14
O000757,C00355,20-03-24,1072.62
O000758,C00355,06-10-23,1379.28
O000759,C00355,25-08-24,2561.97
O000760,C00356,20-11-24,254.56
O000761,C00356,22-05-23,580.37
O000762,C00356,27-10-22,4093.31
O000763,C00356,19-01-24,2291.87
O000764,C00357,31-08-23,2846.62
O000765,C00358,11-06-24,415.14
O000766,C00358,07-01-24,4928.93
O000767,C00359,10-08-23,3988.39
O000768,C00359,07-12-24,2228.95
O000769,C00359,12-11-23,5832.41
O000770,C00360,03-10-23,2960.97
O000771,C00360,09-12-23,1476.99
O000772,C00360,08-03-24,85.24
O000773,C00360,20-10-24,454.34
O000774,C00361,04-11-24,2299.06
O000775,C00361,01-08-23,4627.71
O000776,C00361,06-03-24,3629.36
O000777,C00362,16-03-24,1225.59
O000778,C00362,12-03-24,3646.61
O000779,C00363,05-01-24,2719.92
O000780,C00363,30-11-23,3066.38
O000781,C00364,19-07-24,2975.47
O000782,C00365,30-08-24,1901.67
O000783,C00366,28-10-24,2973.92
O000784,C00367,06-09-22,1151.66
O000785,C00367,12-08-22,2827.71
O000786,C00367,23-12-22,1640.84
O000787,C00367,16-10-23,4912.94
O000788,C00367,21-06-23,2287.75
O000789,C00368,05-07-23,1328.59
O000790,C00368,19-09-24,4007.82
O000791,C00369,17-12-23,2426.18
O000792,C00369,28-08-24,839.6
O000793,C00369,19-12-23,444.45
O000794,C00369,17-11-24,2767.28
O000795,C00369,11-04-24,2893.21
O000796,C00371,22-04-24,2207.77
O000797,C00373,26-01-24,1409.84
O000798,C00373,30-06-24,4238.34
O000799,C00374,04-12-24,1845.02
O000800,C00374,17-10-24,1225.59
O000801,C00374,16-06-24,1352.11
O000802,C00376,30-10-24,537.89
O000803,C00377,26-07-24,571.56
O000804,C00379,22-04-23,4633.3
O000805,C00379,28-12-23,562.98
O000806,C00379,28-08-23,3098.7
O000807,C00380,01-10-23,1608.88
O000808,C00381,12-11-23,1740.66
O000809,C00381,05-02-24,1352.87
O000810,C00381,29-10-23,628.19
O000811,C00382,22-12-22,3442.47
O000812,C00383,18-12-23,277.39
O000813,C00384,14-04-24,498.14
O000814,C00386,06-07-24,409.16
O000815,C00386,13-02-23,1870.84
O000816,C00387,01-07-24,4997.3
O000817,C00387,28-08-24,2445.66
O000818,C00388,11-01-23,2908.56
O000819,C00389,05-10-23,1879.71
O000820,C00389,14-09-24,3139.89
O000821,C00389,15-09-24,1908.54
O000822,C00389,15-12-23,585.36
O000823,C00390,19-08-24,3365.45
O000824,C00391,22-02-23,1995.28
O000825,C00391,11-07-24,790.76
O000826,C00391,09-02-24,563.14
O000827,C00392,12-05-24,2479.09
O000828,C00392,01-08-23,2524.84
O000829,C00393,02-08-24,3299.62
O000830,C00393,22-01-24,3721.79
O000831,C00393,18-04-24,1410.66
O000832,C00393,28-10-24,733.28
O000833,C00393,14-08-24,687.6
O000834,C00394,11-06-24,4688.91
O000835,C00394,10-01-24,4222.49
O000836,C00394,21-04-24,4224.41
O000837,C00394,10-06-23,2446.13
O000838,C00395,28-11-24,5117.7
O000839,C00395,25-08-24,3563.27
O000840,C00396,13-12-23,3868.65
O000841,C00396,15-12-23,423.42
O000842,C00396,31-08-23,1800.13
O000843,C00398,07-01-24,1903.02
O000844,C00399,02-10-24,2287.58
O000845,C00399,18-08-24,2359.93
O000846,C00400,20-05-23,2991.32
O000847,C00400,18-01-23,3109.81
O000848,C00400,08-03-23,3244.87
O000849,C00401,12-08-24,1954.64
O000850,C00401,29-04-24,1575.29
O000851,C00401,16-12-24,3813.66
O000852,C00402,09-12-24,259.88
O000853,C00402,04-12-23,3557.29
O000854,C00402,30-01-23,847.85
O000855,C00403,28-11-24,3654.68
O000856,C00403,21-07-24,2492.51
O000857,C00403,16-09-23,880.11
O000858,C00404,28-12-24,1790.95
O000859,C00405,03-10-24,444.45
O000860,C00405,17-03-24,395.38
O000861,C00405,27-12-22,855.25
O000862,C00406,05-09-24,3154.32
O000863,C00407,20-10-24,1608.74
O000864,C00407,05-07-23,2670.98
O000865,C00407,17-08-23,5171.06
O000866,C00407,18-10-22,3940.96
O000867,C00407,12-07-24,2341.1
O000868,C00408,08-01-24,2651.23
O000869,C00409,09-11-23,1536.07
O000870,C00409,06-12-24,2714.84
O000871,C00410,19-12-22,3959.26
O000872,C00410,23-09-24,273.97
O000873,C00410,30-07-24,681.07
O000874,C00410,27-11-23,2354.03
O000875,C00410,05-01-23,813.58
O000876,C00412,03-10-24,2733.17
O000877,C00413,24-01-24,1314.03
O000878,C00413,17-05-24,3751.26
O000879,C00414,16-05-24,2723.49
O000880,C00415,24-11-23,306.86
O000881,C00415,23-10-23,1605.85
O000882,C00417,11-10-23,835.9
O000883,C00417,01-04-24,2943.45
O000884,C00417,13-08-24,1373.74
O000885,C00417,06-03-24,1386.7
O000886,C00418,10-04-24,989.94
O000887,C00418,10-12-24,2549.01
O000888,C00419,06-12-24,1344.75
O000889,C00420,28-12-24,4260.54
O000890,C00421,22-12-24,2608.71
O000891,C00421,05-05-24,3688.27
O000892,C00421,12-03-24,2806.33
O000893,C00422,05-03-23,4807.28
O000894,C00422,29-10-24,2397.81
O000895,C00422,23-11-22,5367.67
O000896,C00423,08-04-24,398.17
O000897,C00423,30-09-24,2385.09
O000898,C00424,17-04-24,3316.65
O000899,C00424,02-08-24,2428.18
O000900,C00424,02-02-24,84
O000901,C00424,07-07-22,393.72
O000902,C00424,15-09-23,3223.25
O000903,C00426,02-12-23,2246.55
O000904,C00426,17-09-23,606.35
O000905,C00426,16-08-24,361.68
O000906,C00426,21-01-24,606.68
O000907,C00427,13-02-23,3443.63
O000908,C00427,28-11-24,1977.69
O000909,C00428,05-01-24,5007.08
O000910,C00428,20-08-24,995.57
O000911,C00428,21-11-24,4533.56
O000912,C00429,03-10-22,1995.6
O000913,C00429,17-11-22,2091.57
O000914,C00429,25-01-24,1724.1
O000915,C00429,28-10-22,3862.94
O000916,C00429,01-10-22,1583.71
O000917,C00430,28-04-24,4273.36
O000918,C00430,12-08-24,744.55
O000919,C00430,28-01-23,1561.9
O000920,C00430,26-05-22,197.69
O000921,C00431,02-01-23,2166.94
O000922,C00433,25-02-24,251.62
O000923,C00433,06-05-23,815.89
O000924,C00433,22-11-23,4416.37
O000925,C00434,24-03-23,4018.36
O000926,C00434,13-11-22,4286.37
O000927,C00434,01-11-22,1157.84
O000928,C00434,23-12-23,2605.82
O000929,C00435,20-11-23,3203.88
O000930,C00435,21-02-24,1576.86
O000931,C00435,29-11-23,2861.9
O000932,C00435,28-06-23,5179.22
O000933,C00436,02-12-24,3286.59
O000934,C00437,02-07-24,3171.06
O000935,C00438,24-03-23,537.12
O000936,C00438,20-05-23,3164.37
O000937,C00438,21-08-24,635.64
O000938,C00438,11-09-22,5055.38
O000939,C00439,22-12-22,3891.4
O000940,C00439,05-04-24,472.6
O000941,C00439,22-12-23,355.11
O000942,C00440,07-07-24,2475.01
O000943,C00440,24-11-24,69.36
O000944,C00441,20-03-23,726.28
O000945,C00441,29-12-23,1481.08
O000946,C00442,09-07-23,4111.4
O000947,C00442,24-11-23,2535.64
O000948,C00442,01-01-24,2061.85
O000949,C00443,09-09-23,1311.25
O000950,C00443,31-05-24,1040.44
O000951,C00443,27-09-23,2343.7
O000952,C00444,04-10-24,411.6
O000953,C00444,28-07-24,1881.02
O000954,C00444,24-02-23,3049.94
O000955,C00444,24-06-24,4104.41
O000956,C00444,09-10-23,3900.78
O000957,C00446,14-09-24,2175.33
O000958,C00448,01-03-24,295.29
O000959,C00448,22-03-23,4604.09
O000960,C00448,05-06-24,4539.35
O000961,C00450,13-04-24,1634.12
O000962,C00450,29-02-24,262.57
O000963,C00451,04-02-23,2750.67
O000964,C00451,08-03-24,5265.76
O000965,C00451,09-03-23,2201.52
O000966,C00452,20-09-24,1177.88
O000967,C00452,29-01-23,2662.15
O000968,C00453,24-04-23,1642.08
O000969,C00453,26-08-24,3779.52
O000970,C00453,08-06-23,1379.28
O000971,C00454,24-02-24,4037.11
O000972,C00454,30-11-22,2282.76
O000973,C00454,31-05-24,2447.08
O000974,C00454,13-03-23,1676.56
O000975,C00455,09-12-24,3226.74
O000976,C00456,12-06-24,4514.61
O000977,C00457,01-12-24,2207.77
O000978,C00458,13-11-22,1100.15
O000979,C00458,18-11-23,2061.81
O000980,C00458,07-07-24,69.36
O000981,C00458,04-07-23,479.47
O000982,C00460,25-06-24,2955.06
O000983,C00461,07-01-24,3408.66
O000984,C00462,26-10-23,4741.47
O000985,C00462,22-06-22,2834.96
O000986,C00462,13-07-24,5081.07
O000987,C00462,02-08-24,603.9
O000988,C00463,24-08-24,2882.16
O000989,C00463,23-03-24,3967.64
O000990,C00463,30-11-23,4632.27
O000991,C00463,19-01-24,4256.36
O000992,C00463,01-06-24,754.27
O000993,C00464,24-11-23,6654.4
O000994,C00466,08-05-24,501.08
O000995,C00467,02-07-24,1921.16
O000996,C00468,22-08-24,426.8
O000997,C00470,26-04-24,5299.43
O000998,C00471,11-06-24,726.28
O000999,C00471,02-03-24,3701.39
O001000,C00472,21-04-24,419.8
O001001,C00472,30-12-23,3177.5
O001002,C00473,18-07-24,318.2
O001003,C00473,18-09-24,5102.29
O001004,C00477,09-05-23,3060.11
O001005,C00477,07-10-23,1061.24
O001006,C00478,12-10-24,426.52
O001007,C00478,22-04-24,2027.82
O001008,C00479,18-10-24,1675.59
O001009,C00480,18-10-24,1897.47
O001010,C00481,03-10-22,1117.14
O001011,C00481,24-02-24,1267.56
O001012,C00482,30-07-23,5815.97
O001013,C00482,04-07-24,4910.84
O001014,C00482,06-11-23,115.44
O001015,C00483,08-11-23,5001.65
O001016,C00483,28-11-24,673.12
O001017,C00483,08-01-24,3903.37
O001018,C00484,18-10-22,3510.64
O001019,C00484,24-03-24,2345.75
O001020,C00485,02-08-23,670.95
O001021,C00487,11-05-24,3843.51
O001022,C00487,30-09-22,1803.51
O001023,C00488,02-08-24,2629.37
O001024,C00488,07-12-24,102.9
O001025,C00489,21-05-24,1225.59
O001026,C00490,28-05-24,2242.01
O001027,C00490,07-05-24,979.45
O001028,C00491,23-04-23,997.64
O001029,C00491,02-02-24,317.82
O001030,C00491,18-11-23,4006.2
O001031,C00492,05-04-24,2432.1
O001032,C00493,04-10-24,3093.95
O001033,C00493,01-02-24,4851.26
O001034,C00494,19-05-24,3825.04
O001035,C00495,02-12-23,2983
O001036,C00495,20-03-23,3753.4
O001037,C00495,29-07-23,2843.82
O001038,C00495,26-11-22,1050.9
O001039,C00496,25-10-23,4636.31
O001040,C00496,21-04-23,3300.09
O001041,C00496,07-06-23,733.28
O001042,C00496,06-01-23,1062.2
O001043,C00497,30-03-24,689.58
O001044,C00497,02-08-24,2429.34
O001045,C00500,29-05-24,1458.36
O001046,C00500,19-06-24,2180.8
O001047,C00500,04-02-24,3378.06
O001048,C00502,07-04-24,4524.44
O001049,C00503,20-06-22,1582.84
O001050,C00503,27-08-24,4690.79
O001051,C00503,23-03-23,1395.24
O001052,C00503,24-04-23,3999.94
O001053,C00503,29-11-22,1727.01
O001054,C00504,21-12-23,318.2
O001055,C00504,04-11-24,189.26
O001056,C00504,02-09-23,3711.12
O001057,C00504,04-07-24,2034.64
O001058,C00504,24-10-24,390.24
O001059,C00505,04-07-23,2021.13
O001060,C00505,16-07-24,2233.45
O001061,C00506,11-03-24,4156.61
O001062,C00507,13-07-24,5493.9
O001063,C00508,24-07-23,1286.8
O001064,C00508,22-06-23,1805.26
O001065,C00509,29-01-24,2293.28
O001066,C00510,22-05-24,1891.2
O001067,C00511,21-07-23,1273.71
O001068,C00511,26-06-24,1953.76
O001069,C00512,08-08-23,1412.74
O001070,C00512,27-03-23,145.26
O001071,C00512,13-06-23,2980.96
O001072,C00512,08-11-23,2693.08
O001073,C00513,04-06-24,1866.79
O001074,C00513,29-07-24,2352.87
O001075,C00515,20-11-24,585.36
O001076,C00515,02-05-24,458.98
O001077,C00515,24-03-23,1859.08
O001078,C00515,09-04-24,96.03
O001079,C00517,12-04-24,250.54
O001080,C00518,28-08-23,3809.16
O001081,C00518,21-08-24,2022.36
O001082,C00519,05-09-24,390.24
O001083,C00519,30-05-24,635.13
O001084,C00520,27-04-24,445.04
O001085,C00520,09-06-24,4524.07
O001086,C00520,08-10-23,1174.92
O001087,C00520,12-10-23,1815.61
O001088,C00520,05-12-24,3393.75
O001089,C00521,04-03-23,3602.58
O001090,C00521,01-07-23,2327.92
O001091,C00522,06-12-23,3070.23
O001092,C00523,13-05-23,1293.86
O001093,C00524,06-09-24,652.61
O001094,C00524,09-07-23,292.24
O001095,C00525,28-10-22,916.6
O001096,C00525,05-01-24,2105.7
O001097,C00526,05-10-24,1526.68
O001098,C00526,20-05-24,4994.83
O001099,C00526,12-12-24,2490.63
O001100,C00527,03-08-24,1971.59
O001101,C00527,13-03-24,2810.93
O001102,C00527,01-08-23,2245.63
O001103,C00527,26-07-22,4583.25
O001104,C00527,24-05-23,2926.46
O001105,C00528,08-11-24,1099.64
O001106,C00528,09-02-24,1742
O001107,C00528,14-09-24,3238.3
O001108,C00529,19-01-23,486.12
O001109,C00529,27-10-24,2223.21
O001110,C00530,21-11-23,3190.51
O001111,C00530,02-05-24,577.2
O001112,C00531,26-08-24,1216.12
O001113,C00531,30-04-24,969.37
O001114,C00531,16-07-24,3237.05
O001115,C00532,22-05-24,1799.84
O001116,C00532,22-09-22,1307.47
O001117,C00533,09-08-23,1746.77
O001118,C00533,30-04-23,669.22
O001119,C00533,16-09-23,1513.52
O001120,C00533,31-07-24,65.48
O001121,C00534,19-07-24,1625.65
O001122,C00534,15-10-23,5329.43
O001123,C00534,10-04-23,2438.63
O001124,C00534,23-05-23,2700
O001125,C00534,03-09-22,5810.65
O001126,C00535,18-09-22,864.29
O001127,C00535,12-05-23,2193.16
O001128,C00536,03-10-24,820.75
O001129,C00536,26-07-24,4034.07
O001130,C00537,22-04-24,2394.76
O001131,C00537,14-05-23,3825.48
O001132,C00537,13-12-23,3040.84
O001133,C00537,05-07-23,3873.82
O001134,C00538,02-05-24,331.94
O001135,C00539,27-10-24,2011.72
O001136,C00539,09-07-23,888.77
O001137,C00540,20-01-24,5226.07
O001138,C00540,22-02-24,197.69
O001139,C00541,04-11-23,2974.76
O001140,C00541,15-05-23,3659.21
O001141,C00541,20-11-24,1424.9
O001142,C00541,18-04-24,1711.33
O001143,C00542,14-11-23,1076.24
O001144,C00542,22-10-24,4843.35
O001145,C00543,13-05-24,1879.99
O001146,C00543,29-06-24,377.43
O001147,C00544,12-03-23,3021.21
O001148,C00544,28-12-24,1567.97
O001149,C00544,30-04-23,981.32
O001150,C00545,23-12-24,4702.45
O001151,C00546,09-03-23,563.14
O001152,C00546,12-08-23,4367.32
O001153,C00546,09-04-23,2971.42
O001154,C00546,17-02-23,1049.5
O001155,C00547,26-12-24,419.8
O001156,C00548,14-08-23,2369.73
O001157,C00548,04-05-24,1166.92
O001158,C00548,16-04-23,3407.57
O001159,C00548,12-05-23,1260.31
O001160,C00549,10-12-23,3026.55
O001161,C00552,24-11-24,1044.4
O001162,C00552,05-02-24,958.92
O001163,C00552,09-04-24,1994.75
O001164,C00553,04-10-24,1417.78
O001165,C00553,20-06-24,3511.11
O001166,C00553,19-06-24,1825.63
O001167,C00554,29-03-24,1202.98
O001168,C00554,01-01-24,2425.47
O001169,C00554,15-09-24,205.44
O001170,C00555,23-04-24,413.02
O001171,C00555,10-07-24,2794.86
O001172,C00555,02-03-24,1219.7
O001173,C00556,03-08-24,3012.38
O001174,C00556,27-10-23,4310.52
O001175,C00556,18-07-24,2875.75
O001176,C00557,14-10-24,1983.38
O001177,C00557,07-04-24,735.49
O001178,C00557,12-12-23,679.76
O001179,C00557,09-04-23,3517.68
O001180,C00559,08-11-23,3627.41
O001181,C00559,10-03-24,3928.3
O001182,C00559,17-11-23,3635.38
O001183,C00560,04-04-24,2272.15
O001184,C00561,27-08-24,1786.25
O001185,C00561,06-11-24,2857.67
O001186,C00561,26-07-23,1415.79
O001187,C00561,04-10-24,2468.27
O001188,C00561,28-07-23,1881.78
O001189,C00563,05-09-24,2590.4
O001190,C00563,22-09-24,1438.38
O001191,C00563,13-04-24,1062.66
O001192,C00564,26-10-24,1106.87
O001193,C00564,18-02-24,3952.5
O001194,C00565,14-07-23,115.44
O001195,C00565,09-07-23,907.44
O001196,C00565,24-04-23,2368.94
O001197,C00565,23-12-23,2769.11
O001198,C00566,28-07-24,4464.35
O001199,C00566,05-07-24,213.1
O001200,C00567,01-03-23,998.72
O001201,C00567,29-12-22,1108.7
O001202,C00567,24-01-23,2779.7
O001203,C00567,07-07-23,2342.84
O001204,C00567,29-10-22,5868.35
O001205,C00568,29-11-23,94.63
O001206,C00568,06-01-23,635.13
O001207,C00569,07-08-23,2358.81
O001208,C00569,26-09-23,746.18
O001209,C00570,29-10-24,3811.45
O001210,C00570,25-06-24,789.37
O001211,C00571,19-07-23,419.8
O001212,C00571,01-10-23,1071.96
O001213,C00571,14-09-24,1192.88
O001214,C00571,01-10-24,2770.61
O001215,C00571,06-06-24,1308.8
O001216,C00572,02-01-24,1772.9
O001217,C00572,26-01-24,3408.29
O001218,C00574,01-11-24,2448.18
O001219,C00574,13-04-24,3021.09
O001220,C00575,11-05-24,2823.64
O001221,C00575,04-11-24,292.24
O001222,C00575,21-10-24,1299.9
O001223,C00575,08-05-24,1352.85
O001224,C00576,23-01-24,1005.19
O001225,C00576,28-09-24,806.11
O001226,C00576,24-10-23,2147
O001227,C00576,29-04-23,4805.1
O001228,C00577,19-12-23,2085.14
O001229,C00577,15-09-23,3264.72
O001230,C00578,05-07-23,3418.16
O001231,C00578,26-11-24,5172.72
O001232,C00581,12-02-24,1153.88
O001233,C00582,28-07-23,1556.44
O001234,C00582,31-05-24,1447.3
O001235,C00582,08-11-23,445.56
O001236,C00583,02-04-24,344.82
O001237,C00583,26-09-24,1569.92
O001238,C00583,21-04-24,426.8
O001239,C00583,17-07-24,2380.33
O001240,C00584,07-09-23,426.8
O001241,C00584,31-12-23,605.11
O001242,C00584,01-05-23,2265.47
O001243,C00584,16-12-24,1184.62
O001244,C00588,12-03-24,1150.46
O001245,C00588,13-08-23,4430.25
O001246,C00589,08-11-24,1552.2
O001247,C00589,02-11-24,5203.18
O001248,C00590,19-01-24,1911.4
O001249,C00591,25-02-24,174.9
O001250,C00592,16-08-24,2269.73
O001251,C00592,17-02-24,1215.69
O001252,C00593,11-12-22,1058.55
O001253,C00593,31-12-22,3134.72
O001254,C00593,03-01-23,1762.64
O001255,C00594,23-06-24,2005.84
O001256,C00594,16-04-24,2477.71
O001257,C00595,21-03-23,1564.73
O001258,C00595,24-05-23,5358.43
O001259,C00596,05-08-24,3075.46
O001260,C00597,09-02-24,3518.5
O001261,C00598,15-10-24,3077.83
O001262,C00598,05-10-22,342.4
O001263,C00598,26-08-24,2709.49
O001264,C00598,26-08-22,1440.96
O001265,C00599,26-12-22,1222.26
O001266,C00599,29-08-22,4221.64
O001267,C00599,15-07-23,4846.77
O001268,C00599,01-07-24,3837.4
O001269,C00599,27-03-23,357.05
O001270,C00601,24-05-24,2578.09
O001271,C00603,15-05-23,1246.76
O001272,C00603,01-01-23,2768.12
O001273,C00604,03-03-23,1718.6
O001274,C00604,16-07-24,1416.66
O001275,C00605,19-05-23,4273.34
O001276,C00605,14-10-23,2673.49
O001277,C00605,16-09-23,1058.28
O001278,C00605,30-01-24,2878.72
O001279,C00606,16-01-23,2588.63
O001280,C00607,09-05-24,1280.58
O001281,C00607,06-08-24,790.76
O001282,C00608,23-03-24,2863.18
O001283,C00609,08-03-23,1987.94
O001284,C00609,27-08-24,2561.49
O001285,C00609,05-12-23,273.92
O001286,C00610,03-03-23,66.42
O001287,C00610,11-09-24,1452.56
O001288,C00610,15-09-23,1734.48
O001289,C00610,30-09-23,3209.19
O001290,C00611,29-04-23,3466.74
O001291,C00611,09-06-23,2363
O001292,C00612,06-09-22,1880.31
O001293,C00612,12-11-23,3638.07
O001294,C00613,21-08-23,2959.97
O001295,C00614,29-11-24,2022.34
O001296,C00614,10-04-23,4013.08
O001297,C00615,11-02-24,1036.5
O001298,C00615,30-05-24,3544.46
O001299,C00615,04-12-23,745.23
O001300,C00615,12-12-24,588.56
O001301,C00616,08-07-24,2471.44
O001302,C00617,09-09-24,2532.31
O001303,C00617,02-09-23,3451.82
O001304,C00619,26-08-23,1985.64
O001305,C00619,30-07-24,1904
O001306,C00620,20-10-23,3965.84
O001307,C00620,16-09-24,931.96
O001308,C00620,03-09-24,1447.3
O001309,C00621,20-10-24,691.33
O001310,C00621,06-07-22,3833.58
O001311,C00621,29-08-22,2785.2
O001312,C00621,10-04-23,1796.49
O001313,C00622,23-05-23,408.53
O001314,C00623,11-12-24,1327.76
O001315,C00623,09-03-24,230.88
O001316,C00623,23-04-23,1234.83
O001317,C00623,12-08-23,287.34
O001318,C00623,04-09-23,287.34
O001319,C00625,01-09-24,3486.84
O001320,C00625,13-02-24,2074.64
O001321,C00625,26-03-24,5317.56
O001322,C00626,12-02-24,1382.94
O001323,C00626,29-09-23,1376.76
O001324,C00627,05-06-23,5649
O001325,C00628,17-05-24,2003.99
O001326,C00629,11-07-24,4161.36
O001327,C00629,15-03-24,3200.87
O001328,C00630,21-12-23,2740.92
O001329,C00631,23-11-23,283.89
O001330,C00631,01-05-24,1346.55
O001331,C00632,06-01-24,358.19
O001332,C00632,04-08-24,1487.74
O001333,C00633,30-01-23,1514.8
O001334,C00633,26-11-24,2657.51
O001335,C00633,13-01-23,2772.53
O001336,C00633,31-07-24,2466.88
O001337,C00633,12-12-22,3915.66
O001338,C00634,09-07-23,4442.07
O001339,C00636,02-11-23,3603.08
O001340,C00636,14-07-22,928.51
O001341,C00636,11-05-23,3797.98
O001342,C00637,13-05-24,1344.75
O001343,C00637,14-06-24,1002.76
O001344,C00638,01-04-24,3752.38
O001345,C00638,29-01-24,3754.97
O001346,C00639,24-12-24,2119.23
O001347,C00639,12-10-24,137.2
O001348,C00639,01-01-23,565.1
O001349,C00640,15-04-24,2195.01
O001350,C00641,27-11-24,4142.25
O001351,C00641,21-01-23,1139.92
O001352,C00642,25-12-24,2154.93
O001353,C00643,31-01-23,2652.18
O001354,C00643,30-12-23,1398.92
O001355,C00643,28-03-24,1641.18
O001356,C00644,06-09-24,4319.06
O001357,C00644,16-06-24,601.2
O001358,C00644,18-06-24,2573.19
O001359,C00645,31-01-24,171.42
O001360,C00645,09-03-24,724
O001361,C00645,07-07-24,1280.4
O001362,C00646,11-11-24,270.09
O001363,C00647,12-07-24,2293.33
O001364,C00648,08-10-23,887.33
O001365,C00650,08-10-22,1609.91
O001366,C00650,25-05-24,3956.78
O001367,C00651,30-12-23,1321.98
O001368,C00653,19-12-24,531.39
O001369,C00655,03-12-24,1492.95
O001370,C00656,23-05-24,1008.5
O001371,C00656,30-10-24,1634.12
O001372,C00656,27-08-23,828.96
O001373,C00657,13-07-24,1385.93
O001374,C00657,18-03-24,6380.23
O001375,C00657,25-03-23,5104.81
O001376,C00657,19-10-22,1608.51
O001377,C00657,06-10-23,2234.15
O001378,C00658,21-02-24,2624.77
O001379,C00659,09-12-23,862.02
O001380,C00659,10-08-23,3144.15
