order_item_id,order_id,product_id,quantity,unit_price,Total_Amount
OD000601,O000191,P0011,5,124.95,624.75
OD000602,O000191,P0048,2,153.43,306.86
OD000603,O000191,P0052,2,120.56,241.12
OD000604,O000191,P0059,3,98.43,295.29
OD000605,O000192,P0049,1,325.13,325.13
OD000606,O000192,P0071,2,121.27,242.54
OD000607,O000192,P0061,1,494.97,494.97
OD000608,O000192,P0008,4,61.73,246.92
OD000609,O000193,P0013,5,32.74,163.7
OD000610,O000193,P0068,4,35.41,141.64
OD000611,O000193,P0006,3,344.82,1034.46
OD000612,O000193,P0030,1,309.79,309.79
OD000613,O000193,P0028,1,66.42,66.42
OD000614,O000194,P0003,2,152.01,304.02
OD000615,O000194,P0027,4,64.52,258.08
OD000616,O000194,P0076,1,209.9,209.9
OD000617,O000195,P0031,3,407.42,1222.26
OD000618,O000195,P0073,4,440.66,1762.64
OD000619,O000195,P0050,2,195.12,390.24
OD000620,O000195,P0087,1,498.82,498.82
OD000621,O000195,P0070,5,148.52,742.6
OD000622,O000196,P0013,4,32.74,130.96
OD000623,O000197,P0078,5,240.25,1201.25
OD000624,O000197,P0099,4,486.12,1944.48
OD000625,O000197,P0079,3,147.14,441.42
OD000626,O000198,P0063,4,287.34,1149.36
OD000627,O000198,P0030,4,309.79,1239.16
OD000628,O000198,P0046,2,131.74,263.48
OD000629,O000198,P0071,5,121.27,606.35
OD000630,O000199,P0011,2,124.95,249.9
OD000631,O000199,P0099,1,486.12,486.12
OD000632,O000199,P0080,1,138.38,138.38
OD000633,O000199,P0038,3,316.89,950.67
OD000634,O000200,P0092,4,321.17,1284.68
OD000635,O000200,P0101,3,25.51,76.53
OD000636,O000200,P0082,3,146.12,438.36
OD000637,O000200,P0020,1,23.12,23.12
OD000638,O000201,P0057,3,102.15,306.45
OD000639,O000201,P0047,1,68.48,68.48
OD000640,O000201,P0098,2,273.97,547.94
OD000641,O000202,P0058,1,369.98,369.98
OD000642,O000202,P0072,1,472.6,472.6
OD000643,O000202,P0066,1,392.48,392.48
OD000644,O000202,P0053,3,148.15,444.45
OD000645,O000203,P0077,3,458.98,1376.94
OD000646,O000203,P0101,4,25.51,102.04
OD000647,O000203,P0042,4,42,168
OD000648,O000203,P0050,1,195.12,195.12
OD000649,O000203,P0002,5,32.01,160.05
OD000650,O000204,P0067,3,129.94,389.82
OD000651,O000204,P0022,3,355.11,1065.33
OD000652,O000204,P0088,3,264.57,793.71
OD000653,O000204,P0049,4,325.13,1300.52
OD000654,O000204,P0018,2,302.85,605.7
OD000655,O000205,P0056,4,312.38,1249.52
OD000656,O000205,P0036,3,284.98,854.94
OD000657,O000206,P0047,3,68.48,205.44
OD000658,O000207,P0077,1,458.98,458.98
OD000659,O000207,P0079,2,147.14,294.28
OD000660,O000207,P0026,3,181.57,544.71
OD000661,O000207,P0059,1,98.43,98.43
OD000662,O000208,P0049,5,325.13,1625.65
OD000663,O000208,P0043,2,129.39,258.78
OD000664,O000208,P0057,3,102.15,306.45
OD000665,O000208,P0056,3,312.38,937.14
OD000666,O000208,P0084,5,450.95,2254.75
OD000667,O000209,P0062,2,327.2,654.4
OD000668,O000209,P0041,4,358.19,1432.76
OD000669,O000210,P0095,4,50.49,201.96
OD000670,O000210,P0089,5,63.64,318.2
OD000671,O000210,P0082,2,146.12,292.24
OD000672,O000211,P0036,1,284.98,284.98
OD000673,O000211,P0101,5,25.51,127.55
OD000674,O000211,P0051,2,197.69,395.38
OD000675,O000211,P0047,5,68.48,342.4
OD000676,O000212,P0004,4,127.14,508.56
OD000677,O000212,P0094,3,222.64,667.92
OD000678,O000212,P0060,1,202.14,202.14
OD000679,O000212,P0091,4,72.63,290.52
OD000680,O000212,P0027,4,64.52,258.08
OD000681,O000213,P0031,2,407.42,814.84
OD000682,O000213,P0033,4,277.39,1109.56
OD000683,O000213,P0085,4,211.71,846.84
OD000684,O000214,P0077,5,458.98,2294.9
OD000685,O000214,P0062,5,327.2,1636
OD000686,O000214,P0075,4,334.61,1338.44
OD000687,O000214,P0052,5,120.56,602.8
OD000688,O000215,P0090,1,42.62,42.62
OD000689,O000215,P0069,1,171.42,171.42
OD000690,O000215,P0077,2,458.98,917.96
OD000691,O000216,P0006,3,344.82,1034.46
OD000692,O000216,P0073,4,440.66,1762.64
OD000693,O000216,P0083,1,300.6,300.6
OD000694,O000216,P0087,1,498.82,498.82
OD000695,O000216,P0052,1,120.56,120.56
OD000696,O000217,P0066,5,392.48,1962.4
OD000697,O000217,P0096,5,203.18,1015.9
OD000698,O000218,P0029,5,426.8,2134
OD000699,O000218,P0058,5,369.98,1849.9
OD000700,O000218,P0048,2,153.43,306.86
OD000701,O000218,P0051,3,197.69,593.07
OD000702,O000218,P0060,1,202.14,202.14
OD000703,O000219,P0054,2,469.59,939.18
OD000704,O000219,P0011,3,124.95,374.85
OD000705,O000219,P0015,3,331.94,995.82
OD000706,O000220,P0101,3,25.51,76.53
OD000707,O000220,P0027,4,64.52,258.08
OD000708,O000220,P0067,1,129.94,129.94
OD000709,O000220,P0062,4,327.2,1308.8
OD000710,O000221,P0041,1,358.19,358.19
OD000711,O000221,P0009,1,222.52,222.52
OD000712,O000221,P0039,3,433.62,1300.86
OD000713,O000221,P0006,1,344.82,344.82
OD000714,O000222,P0095,5,50.49,252.45
OD000715,O000222,P0032,2,370.27,740.54
OD000716,O000223,P0072,2,472.6,945.2
OD000717,O000223,P0055,4,331.06,1324.24
OD000718,O000223,P0060,2,202.14,404.28
OD000719,O000224,P0051,2,197.69,395.38
OD000720,O000224,P0004,4,127.14,508.56
OD000721,O000224,P0095,5,50.49,252.45
OD000722,O000224,P0079,4,147.14,588.56
OD000723,O000225,P0091,2,72.63,145.26
OD000724,O000226,P0097,5,498.14,2490.7
OD000725,O000226,P0091,1,72.63,72.63
OD000726,O000226,P0009,5,222.52,1112.6
OD000727,O000227,P0042,1,42,42
OD000728,O000227,P0026,3,181.57,544.71
OD000729,O000227,P0059,4,98.43,393.72
OD000730,O000228,P0050,3,195.12,585.36
OD000731,O000228,P0079,3,147.14,441.42
OD000732,O000228,P0051,4,197.69,790.76
OD000733,O000228,P0076,5,209.9,1049.5
OD000734,O000228,P0015,2,331.94,663.88
OD000735,O000229,P0041,2,358.19,716.38
OD000736,O000229,P0016,3,281.57,844.71
OD000737,O000230,P0089,4,63.64,254.56
OD000738,O000230,P0019,4,408.53,1634.12
OD000739,O000230,P0066,5,392.48,1962.4
OD000740,O000231,P0024,2,94.63,189.26
OD000741,O000231,P0063,5,287.34,1436.7
OD000742,O000231,P0082,2,146.12,292.24
OD000743,O000231,P0069,4,171.42,685.68
OD000744,O000232,P0041,5,358.19,1790.95
OD000745,O000232,P0058,1,369.98,369.98
OD000746,O000233,P0063,2,287.34,574.68
OD000747,O000234,P0053,4,148.15,592.6
OD000748,O000234,P0088,4,264.57,1058.28
OD000749,O000234,P0063,2,287.34,574.68
OD000750,O000234,P0054,1,469.59,469.59
OD000751,O000235,P0038,3,316.89,950.67
OD000752,O000235,P0005,2,373.51,747.02
OD000753,O000236,P0022,5,355.11,1775.55
OD000754,O000236,P0100,4,433.17,1732.68
OD000755,O000236,P0059,5,98.43,492.15
OD000756,O000237,P0074,1,171.05,171.05
OD000757,O000238,P0014,2,115.44,230.88
OD000758,O000238,P0095,3,50.49,151.47
OD000759,O000238,P0084,1,450.95,450.95
OD000760,O000238,P0097,4,498.14,1992.56
OD000761,O000239,P0012,2,262.57,525.14
OD000762,O000239,P0057,2,102.15,204.3
OD000763,O000239,P0016,5,281.57,1407.85
OD000764,O000240,P0081,2,289.46,578.92
OD000765,O000240,P0055,2,331.06,662.12
OD000766,O000240,P0022,1,355.11,355.11
OD000767,O000240,P0079,5,147.14,735.7
OD000768,O000240,P0018,3,302.85,908.55
OD000769,O000241,P0077,3,458.98,1376.94
OD000770,O000241,P0069,3,171.42,514.26
OD000771,O000241,P0022,3,355.11,1065.33
OD000772,O000242,P0087,4,498.82,1995.28
OD000773,O000242,P0013,1,32.74,32.74
OD000774,O000242,P0018,3,302.85,908.55
OD000775,O000242,P0097,2,498.14,996.28
OD000776,O000242,P0101,2,25.51,51.02
OD000777,O000243,P0092,2,321.17,642.34
OD000778,O000243,P0042,4,42,168
OD000779,O000244,P0081,1,289.46,289.46
OD000780,O000244,P0035,1,201.7,201.7
OD000781,O000244,P0054,4,469.59,1878.36
OD000782,O000244,P0049,5,325.13,1625.65
OD000783,O000244,P0058,3,369.98,1109.94
OD000784,O000245,P0042,1,42,42
OD000785,O000245,P0075,4,334.61,1338.44
OD000786,O000245,P0001,3,326.92,980.76
OD000787,O000245,P0100,1,433.17,433.17
OD000788,O000246,P0028,3,66.42,199.26
OD000789,O000246,P0055,3,331.06,993.18
OD000790,O000246,P0064,3,348.61,1045.83
OD000791,O000246,P0035,5,201.7,1008.5
OD000792,O000247,P0063,1,287.34,287.34
OD000793,O000247,P0101,1,25.51,25.51
OD000794,O000247,P0044,1,158.91,158.91
OD000795,O000247,P0088,4,264.57,1058.28
OD000796,O000247,P0098,1,273.97,273.97
OD000797,O000248,P0057,1,102.15,102.15
OD000798,O000248,P0059,4,98.43,393.72
OD000799,O000249,P0084,2,450.95,901.9
OD000800,O000249,P0039,3,433.62,1300.86
OD000801,O000250,P0033,2,277.39,554.78
OD000802,O000250,P0011,1,124.95,124.95
OD000803,O000250,P0048,4,153.43,613.72
OD000804,O000251,P0093,2,400.2,800.4
OD000805,O000251,P0090,4,42.62,170.48
OD000806,O000251,P0097,1,498.14,498.14
OD000807,O000252,P0062,2,327.2,654.4
OD000808,O000252,P0010,5,34.3,171.5
OD000809,O000253,P0090,3,42.62,127.86
OD000810,O000254,P0055,2,331.06,662.12
OD000811,O000255,P0030,4,309.79,1239.16
OD000812,O000256,P0014,3,115.44,346.32
OD000813,O000257,P0049,2,325.13,650.26
OD000814,O000257,P0100,2,433.17,866.34
OD000815,O000258,P0073,4,440.66,1762.64
OD000816,O000258,P0002,3,32.01,96.03
OD000817,O000258,P0079,2,147.14,294.28
OD000818,O000258,P0084,2,450.95,901.9
OD000819,O000258,P0022,4,355.11,1420.44
OD000820,O000259,P0013,2,32.74,65.48
OD000821,O000260,P0094,2,222.64,445.28
OD000822,O000260,P0050,2,195.12,390.24
OD000823,O000260,P0045,3,58.3,174.9
OD000824,O000260,P0055,1,331.06,331.06
OD000825,O000260,P0041,2,358.19,716.38
OD000826,O000261,P0093,1,400.2,400.2
OD000827,O000261,P0078,3,240.25,720.75
OD000828,O000261,P0037,2,418.11,836.22
OD000829,O000261,P0100,5,433.17,2165.85
OD000830,O000261,P0089,5,63.64,318.2
OD000831,O000262,P0096,3,203.18,609.54
OD000832,O000262,P0051,1,197.69,197.69
OD000833,O000263,P0064,1,348.61,348.61
OD000834,O000263,P0050,2,195.12,390.24
OD000835,O000264,P0010,2,34.3,68.6
OD000836,O000264,P0068,4,35.41,141.64
OD000837,O000264,P0002,5,32.01,160.05
OD000838,O000264,P0047,4,68.48,273.92
OD000839,O000264,P0041,3,358.19,1074.57
OD000840,O000265,P0098,1,273.97,273.97
OD000841,O000265,P0061,1,494.97,494.97
OD000842,O000266,P0034,2,487.1,974.2
OD000843,O000267,P0051,5,197.69,988.45
OD000844,O000268,P0099,1,486.12,486.12
OD000845,O000268,P0054,5,469.59,2347.95
OD000846,O000268,P0055,5,331.06,1655.3
OD000847,O000268,P0090,5,42.62,213.1
OD000848,O000268,P0052,2,120.56,241.12
OD000849,O000269,P0040,1,297.13,297.13
OD000850,O000270,P0020,3,23.12,69.36
OD000851,O000270,P0069,4,171.42,685.68
OD000852,O000271,P0040,4,297.13,1188.52
OD000853,O000272,P0032,1,370.27,370.27
OD000854,O000273,P0059,5,98.43,492.15
OD000855,O000274,P0086,2,125.27,250.54
OD000856,O000274,P0095,1,50.49,50.49
OD000857,O000274,P0085,1,211.71,211.71
OD000858,O000275,P0021,4,406.79,1627.16
OD000859,O000276,P0067,3,129.94,389.82
OD000860,O000276,P0101,2,25.51,51.02
OD000861,O000276,P0093,3,400.2,1200.6
OD000862,O000276,P0034,1,487.1,487.1
OD000863,O000276,P0022,1,355.11,355.11
OD000864,O000277,P0035,5,201.7,1008.5
OD000865,O000277,P0068,1,35.41,35.41
OD000866,O000277,P0009,4,222.52,890.08
OD000867,O000277,P0034,4,487.1,1948.4
OD000868,O000278,P0064,5,348.61,1743.05
OD000869,O000279,P0021,1,406.79,406.79
OD000870,O000279,P0033,5,277.39,1386.95
OD000871,O000279,P0099,1,486.12,486.12
OD000872,O000280,P0001,3,326.92,980.76
OD000873,O000280,P0006,4,344.82,1379.28
OD000874,O000280,P0002,2,32.01,64.02
OD000875,O000280,P0032,2,370.27,740.54
OD000876,O000280,P0061,1,494.97,494.97
OD000877,O000281,P0032,3,370.27,1110.81
OD000878,O000281,P0054,3,469.59,1408.77
OD000879,O000281,P0093,1,400.2,400.2
OD000880,O000282,P0065,1,424.57,424.57
OD000881,O000283,P0067,4,129.94,519.76
OD000882,O000283,P0006,1,344.82,344.82
OD000883,O000284,P0042,4,42,168
OD000884,O000284,P0012,1,262.57,262.57
OD000885,O000284,P0071,3,121.27,363.81
OD000886,O000285,P0073,5,440.66,2203.3
OD000887,O000285,P0101,2,25.51,51.02
OD000888,O000285,P0039,4,433.62,1734.48
OD000889,O000286,P0064,5,348.61,1743.05
OD000890,O000286,P0099,2,486.12,972.24
OD000891,O000286,P0100,2,433.17,866.34
OD000892,O000286,P0026,1,181.57,181.57
OD000893,O000286,P0094,4,222.64,890.56
OD000894,O000287,P0045,1,58.3,58.3
OD000895,O000287,P0082,4,146.12,584.48
OD000896,O000287,P0089,3,63.64,190.92
OD000897,O000287,P0002,1,32.01,32.01
OD000898,O000287,P0043,2,129.39,258.78
OD000899,O000288,P0063,3,287.34,862.02
OD000900,O000288,P0008,1,61.73,61.73
OD000901,O000288,P0019,1,408.53,408.53
OD000902,O000288,P0092,2,321.17,642.34
OD000903,O000289,P0090,1,42.62,42.62
OD000904,O000289,P0048,5,153.43,767.15
OD000905,O000289,P0059,1,98.43,98.43
OD000906,O000289,P0096,5,203.18,1015.9
OD000907,O000290,P0010,4,34.3,137.2
OD000908,O000290,P0076,2,209.9,419.8
OD000909,O000290,P0073,2,440.66,881.32
OD000910,O000290,P0008,3,61.73,185.19
OD000911,O000291,P0051,3,197.69,593.07
OD000912,O000291,P0090,3,42.62,127.86
OD000913,O000291,P0095,4,50.49,201.96
OD000914,O000292,P0026,2,181.57,363.14
OD000915,O000293,P0014,4,115.44,461.76
OD000916,O000293,P0022,4,355.11,1420.44
OD000917,O000294,P0016,2,281.57,563.14
OD000918,O000294,P0069,4,171.42,685.68
OD000919,O000294,P0046,3,131.74,395.22
OD000920,O000294,P0099,4,486.12,1944.48
OD000921,O000295,P0012,2,262.57,525.14
OD000922,O000296,P0091,1,72.63,72.63
OD000923,O000296,P0090,2,42.62,85.24
OD000924,O000296,P0078,3,240.25,720.75
OD000925,O000297,P0092,2,321.17,642.34
OD000926,O000298,P0034,4,487.1,1948.4
OD000927,O000298,P0023,4,183.32,733.28
OD000928,O000298,P0004,5,127.14,635.7
OD000929,O000299,P0060,1,202.14,202.14
OD000930,O000300,P0002,1,32.01,32.01
OD000931,O000301,P0052,1,120.56,120.56
OD000932,O000301,P0048,5,153.43,767.15
OD000933,O000302,P0010,2,34.3,68.6
OD000934,O000302,P0003,4,152.01,608.04
OD000935,O000302,P0009,2,222.52,445.04
OD000936,O000303,P0016,1,281.57,281.57
OD000937,O000303,P0006,2,344.82,689.64
OD000938,O000303,P0060,5,202.14,1010.7
OD000939,O000304,P0064,4,348.61,1394.44
OD000940,O000304,P0004,2,127.14,254.28
OD000941,O000304,P0049,3,325.13,975.39
OD000942,O000304,P0088,2,264.57,529.14
OD000943,O000305,P0036,1,284.98,284.98
OD000944,O000305,P0058,5,369.98,1849.9
OD000945,O000305,P0020,5,23.12,115.6
OD000946,O000306,P0083,4,300.6,1202.4
OD000947,O000306,P0038,4,316.89,1267.56
OD000948,O000307,P0012,3,262.57,787.71
OD000949,O000308,P0054,5,469.59,2347.95
OD000950,O000308,P0026,2,181.57,363.14
OD000951,O000309,P0003,4,152.01,608.04
OD000952,O000309,P0049,5,325.13,1625.65
OD000953,O000309,P0101,4,25.51,102.04
OD000954,O000309,P0092,3,321.17,963.51
OD000955,O000309,P0046,5,131.74,658.7
OD000956,O000310,P0050,1,195.12,195.12
OD000957,O000310,P0035,3,201.7,605.1
OD000958,O000310,P0024,5,94.63,473.15
OD000959,O000311,P0100,3,433.17,1299.51
OD000960,O000312,P0030,2,309.79,619.58
OD000961,O000312,P0021,3,406.79,1220.37
OD000962,O000312,P0013,5,32.74,163.7
OD000963,O000312,P0032,1,370.27,370.27
OD000964,O000312,P0085,2,211.71,423.42
OD000965,O000313,P0023,5,183.32,916.6
OD000966,O000313,P0031,3,407.42,1222.26
OD000967,O000314,P0076,3,209.9,629.7
OD000968,O000314,P0004,5,127.14,635.7
OD000969,O000314,P0091,5,72.63,363.15
OD000970,O000315,P0025,4,479.46,1917.84
OD000971,O000315,P0064,1,348.61,348.61
OD000972,O000315,P0070,1,148.52,148.52
OD000973,O000315,P0040,1,297.13,297.13
OD000974,O000315,P0023,2,183.32,366.64
OD000975,O000316,P0003,4,152.01,608.04
OD000976,O000316,P0068,1,35.41,35.41
OD000977,O000317,P0044,2,158.91,317.82
OD000978,O000317,P0092,3,321.17,963.51
OD000979,O000318,P0019,5,408.53,2042.65
OD000980,O000319,P0047,4,68.48,273.92
OD000981,O000319,P0010,5,34.3,171.5
OD000982,O000319,P0048,1,153.43,153.43
OD000983,O000319,P0091,3,72.63,217.89
OD000984,O000319,P0085,3,211.71,635.13
OD000985,O000320,P0094,4,222.64,890.56
OD000986,O000320,P0056,3,312.38,937.14
OD000987,O000321,P0089,5,63.64,318.2
OD000988,O000321,P0079,2,147.14,294.28
OD000989,O000321,P0101,4,25.51,102.04
OD000990,O000321,P0046,3,131.74,395.22
OD000991,O000321,P0029,3,426.8,1280.4
OD000992,O000322,P0094,5,222.64,1113.2
OD000993,O000322,P0001,4,326.92,1307.68
OD000994,O000323,P0078,5,240.25,1201.25
OD000995,O000323,P0041,2,358.19,716.38
OD000996,O000324,P0019,2,408.53,817.06
OD000997,O000324,P0043,3,129.39,388.17
OD000998,O000324,P0096,3,203.18,609.54
OD000999,O000324,P0010,2,34.3,68.6
OD001000,O000325,P0034,2,487.1,974.2
OD001001,O000326,P0045,3,58.3,174.9
OD001002,O000327,P0057,4,102.15,408.6
OD001003,O000327,P0094,4,222.64,890.56
OD001004,O000327,P0054,4,469.59,1878.36
OD001005,O000327,P0022,3,355.11,1065.33
OD001006,O000328,P0101,2,25.51,51.02
OD001007,O000328,P0074,2,171.05,342.1
OD001008,O000328,P0084,4,450.95,1803.8
OD001009,O000328,P0098,1,273.97,273.97
OD001010,O000329,P0003,1,152.01,152.01
OD001011,O000329,P0041,1,358.19,358.19
OD001012,O000329,P0034,3,487.1,1461.3
OD001013,O000330,P0094,5,222.64,1113.2
OD001014,O000330,P0010,1,34.3,34.3
OD001015,O000331,P0079,2,147.14,294.28
OD001016,O000331,P0062,5,327.2,1636
OD001017,O000331,P0091,4,72.63,290.52
OD001018,O000331,P0004,2,127.14,254.28
OD001019,O000331,P0056,1,312.38,312.38
OD001020,O000332,P0025,5,479.46,2397.3
OD001021,O000332,P0053,5,148.15,740.75
OD001022,O000333,P0031,4,407.42,1629.68
OD001023,O000333,P0013,5,32.74,163.7
OD001024,O000333,P0007,5,448.25,2241.25
OD001025,O000334,P0047,1,68.48,68.48
OD001026,O000335,P0038,5,316.89,1584.45
OD001027,O000336,P0013,2,32.74,65.48
OD001028,O000336,P0004,2,127.14,254.28
OD001029,O000337,P0011,3,124.95,374.85
OD001030,O000337,P0061,4,494.97,1979.88
OD001031,O000337,P0015,4,331.94,1327.76
OD001032,O000338,P0083,5,300.6,1503
OD001033,O000339,P0048,3,153.43,460.29
OD001034,O000339,P0049,2,325.13,650.26
OD001035,O000340,P0034,4,487.1,1948.4
OD001036,O000341,P0035,1,201.7,201.7
OD001037,O000341,P0073,2,440.66,881.32
OD001038,O000342,P0011,3,124.95,374.85
OD001039,O000343,P0008,4,61.73,246.92
OD001040,O000343,P0050,5,195.12,975.6
OD001041,O000343,P0067,2,129.94,259.88
OD001042,O000343,P0054,4,469.59,1878.36
OD001043,O000343,P0069,3,171.42,514.26
OD001044,O000344,P0092,5,321.17,1605.85
OD001045,O000344,P0005,5,373.51,1867.55
OD001046,O000344,P0065,5,424.57,2122.85
OD001047,O000344,P0074,2,171.05,342.1
OD001048,O000345,P0028,2,66.42,132.84
OD001049,O000345,P0025,1,479.46,479.46
OD001050,O000346,P0088,4,264.57,1058.28
OD001051,O000347,P0077,3,458.98,1376.94
OD001052,O000347,P0034,1,487.1,487.1
OD001053,O000348,P0072,3,472.6,1417.8
OD001054,O000348,P0051,5,197.69,988.45
OD001055,O000348,P0071,4,121.27,485.08
OD001056,O000348,P0042,1,42,42
OD001057,O000349,P0054,2,469.59,939.18
OD001058,O000350,P0076,5,209.9,1049.5
OD001059,O000350,P0075,1,334.61,334.61
OD001060,O000350,P0098,3,273.97,821.91
OD001061,O000350,P0013,5,32.74,163.7
OD001062,O000350,P0014,3,115.44,346.32
OD001063,O000351,P0084,4,450.95,1803.8
OD001064,O000351,P0063,1,287.34,287.34
OD001065,O000351,P0074,2,171.05,342.1
OD001066,O000351,P0078,3,240.25,720.75
OD001067,O000352,P0080,4,138.38,553.52
OD001068,O000352,P0078,1,240.25,240.25
OD001069,O000353,P0089,4,63.64,254.56
OD001070,O000353,P0031,3,407.42,1222.26
OD001071,O000353,P0007,3,448.25,1344.75
OD001072,O000354,P0039,4,433.62,1734.48
OD001073,O000354,P0040,1,297.13,297.13
OD001074,O000354,P0036,2,284.98,569.96
OD001075,O000355,P0100,4,433.17,1732.68
OD001076,O000355,P0042,5,42,210
OD001077,O000355,P0035,1,201.7,201.7
OD001078,O000355,P0094,2,222.64,445.28
OD001079,O000356,P0053,4,148.15,592.6
OD001080,O000356,P0095,5,50.49,252.45
OD001081,O000357,P0021,4,406.79,1627.16
OD001082,O000357,P0009,2,222.52,445.04
OD001083,O000357,P0040,5,297.13,1485.65
OD001084,O000357,P0091,5,72.63,363.15
OD001085,O000357,P0065,1,424.57,424.57
OD001086,O000358,P0026,2,181.57,363.14
OD001087,O000358,P0008,1,61.73,61.73
OD001088,O000359,P0091,3,72.63,217.89
OD001089,O000359,P0026,4,181.57,726.28
OD001090,O000359,P0036,5,284.98,1424.9
OD001091,O000360,P0088,1,264.57,264.57
OD001092,O000361,P0063,2,287.34,574.68
OD001093,O000361,P0077,4,458.98,1835.92
OD001094,O000361,P0058,5,369.98,1849.9
OD001095,O000362,P0045,1,58.3,58.3
OD001096,O000362,P0021,3,406.79,1220.37
OD001097,O000362,P0034,1,487.1,487.1
OD001098,O000363,P0074,2,171.05,342.1
OD001099,O000363,P0100,2,433.17,866.34
OD001100,O000364,P0087,3,498.82,1496.46
OD001101,O000364,P0027,4,64.52,258.08
OD001102,O000365,P0100,1,433.17,433.17
OD001103,O000366,P0083,5,300.6,1503
OD001104,O000366,P0023,1,183.32,183.32
OD001105,O000367,P0040,4,297.13,1188.52
OD001106,O000367,P0092,4,321.17,1284.68
OD001107,O000367,P0091,3,72.63,217.89
OD001108,O000367,P0083,4,300.6,1202.4
OD001109,O000367,P0036,3,284.98,854.94
OD001110,O000368,P0039,4,433.62,1734.48
OD001111,O000368,P0087,5,498.82,2494.1
OD001112,O000368,P0067,1,129.94,129.94
OD001113,O000368,P0080,1,138.38,138.38
OD001114,O000369,P0072,5,472.6,2363
OD001115,O000369,P0083,3,300.6,901.8
OD001116,O000369,P0077,3,458.98,1376.94
OD001117,O000370,P0062,1,327.2,327.2
OD001118,O000371,P0082,3,146.12,438.36
OD001119,O000371,P0042,3,42,126
OD001120,O000371,P0036,2,284.98,569.96
OD001121,O000372,P0098,3,273.97,821.91
OD001122,O000372,P0031,2,407.42,814.84
OD001123,O000372,P0008,1,61.73,61.73
OD001124,O000372,P0077,4,458.98,1835.92
OD001125,O000372,P0052,3,120.56,361.68
OD001126,O000373,P0052,5,120.56,602.8
OD001127,O000373,P0050,5,195.12,975.6
OD001128,O000373,P0095,2,50.49,100.98
OD001129,O000373,P0005,3,373.51,1120.53
OD001130,O000374,P0082,5,146.12,730.6
OD001131,O000374,P0101,3,25.51,76.53
OD001132,O000374,P0061,2,494.97,989.94
OD001133,O000374,P0086,5,125.27,626.35
OD001134,O000374,P0046,2,131.74,263.48
OD001135,O000375,P0061,2,494.97,989.94
